bstopid,bstopnm,gpsx,gpsy,geometry,index_right,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
166410202,안락경동아파트,129.106745985809,35.191306778295,POINT (391886.94040223095 290352.5470620143),102.0,26260102,26260,안락동,40.0
166460201,안진초등학교,129.098596486449,35.193356079298,POINT (391139.7513510245 290564.24819977506),104.0,26260104,26260,낙민동,38.0
500960000,동래경찰서후문,129.085003835187,35.200462702574,POINT (389885.0013529473 291326.79819900775),106.0,26260106,26260,수안동,39.0
165610101,동래시장정문.수안치안센터,129.085567909941,35.202911187394,POINT (389930.676552921 291599.5828191146),106.0,26260106,26260,수안동,39.0
165610102,부산은행동래금융센터,129.084564721659,35.204573614484,POINT (389835.4325545565 291782.1431887445),105.0,26260105,26260,복천동,49.0
165450401,복산동주민센터,129.085566675575,35.206291811985,POINT (389922.6883700162 291974.7255877078),105.0,26260105,26260,복천동,49.0
504600000,사직중학교,129.053951379737,35.199409366983,POINT (387059.00270603877 291150.99637772556),109.0,26260109,26260,사직동,36.0
504960000,명륜교차로,129.0819229133,35.206857108119,POINT (389589.50406132755 292030.49457198667),107.0,26260107,26260,명륜동,695.0
504970000,명륜교차로,129.082165474634,35.206681716646,POINT (389612.0040612919 292011.4945722363),107.0,26260107,26260,명륜동,695.0
505070000,명장농협,129.099692197918,35.20297712225,POINT (391217.0013530515 291633.99819760193),101.0,26260101,26260,명장동,693.0
505060000,명장농협,129.099879605649,35.202793641292,POINT (391234.5013530349 291613.9981977305),101.0,26260101,26260,명장동,693.0
508630000,명륜2차아이파크,129.088257135658,35.215525370373,POINT (390146.19013461634 293004.5154474308),107.0,26260107,26260,명륜동,695.0
508760000,온천입구,129.086958888683,35.216498462002,POINT (390025.6914903897 293110.0136344546),107.0,26260107,26260,명륜동,695.0
508770000,온천입구,129.086122942592,35.21687335137,POINT (389948.69013496547 293150.0154467442),107.0,26260107,26260,명륜동,695.0
508640000,명륜2차아이파크,129.087866684169,35.215500567082,POINT (390110.690134591 293001.0154474082),107.0,26260107,26260,명륜동,695.0
508670000,미남교,129.063667148631,35.208724284012,POINT (387922.50135533314 292202.99819052074),108.0,26260108,26260,온천동,37.0
508850000,한독온천어린이집,129.063136892432,35.207512259249,POINT (387877.0013550405 292067.4981907376),108.0,26260108,26260,온천동,37.0
508680000,미남교,129.063986225765,35.208750383414,POINT (387951.5013552841 292206.4981905525),108.0,26260108,26260,온천동,37.0
507420000,미남교,129.065716235486,35.208777190176,POINT (388109.001355267 292212.74819089513),108.0,26260108,26260,온천동,37.0
166720501,화신아파트,129.065929540845,35.210565096084,POINT (388124.3018017432 292411.55397481495),108.0,26260108,26260,온천동,37.0
166070204,부산원동역,129.112670654742,35.194550640311,POINT (392419.0013508983 290723.975473832),102.0,26260102,26260,안락동,40.0
165440103,부산원동역,129.112117112139,35.194371059228,POINT (392369.00135082833 290702.975473705),102.0,26260102,26260,안락동,40.0
166070203,안락뜨란채삼거리,129.109834952742,35.195055178839,POINT (392159.5013510714 290774.47547319776),102.0,26260102,26260,안락동,40.0
165430302,동래한전,129.105896799021,35.19644393866,POINT (391797.501351438 290920.9754722527),102.0,26260102,26260,안락동,40.0
166880201,동래한전,129.104492578356,35.196481877855,POINT (391669.50135150144 290922.47547199915),102.0,26260102,26260,안락동,40.0
166390302,안락동우체국.동해선안락역,129.102138529325,35.196937311031,POINT (391454.0013516578 290968.47547157115),102.0,26260102,26260,안락동,40.0
166400102,안락동우체국.동해선안락역,129.101272335774,35.196979385293,POINT (391375.00135168724 290971.4754713806),102.0,26260102,26260,안락동,40.0
502440000,낙민역.동래고등학교,129.092695086731,35.199633176642,POINT (390587.501352507 291249.47546942777),102.0,26260102,26260,안락동,40.0
502450000,낙민역.동래고등학교,129.092097827991,35.199675041531,POINT (390533.00135259837 291252.97546925844),104.0,26260104,26260,낙민동,38.0
502460000,동래시장,129.088031654304,35.20101587704,POINT (390159.50135298783 291393.9754682993),104.0,26260104,26260,낙민동,38.0
502470000,동래시장,129.087175802605,35.201035143966,POINT (390081.5013530323 291394.4754681945),104.0,26260104,26260,낙민동,38.0
502480000,수안역.동래교차로,129.084256730924,35.201729768202,POINT (389814.001353213 291465.9754675613),106.0,26260106,26260,수안동,39.0
502000000,수안역.동래교차로,129.083353907757,35.201844642809,POINT (389731.5013532514 291476.99819534936),106.0,26260106,26260,수안동,39.0
502010000,메가마트동래점,129.081880207129,35.20282071523,POINT (389595.00135349255 291582.4981948974),107.0,26260107,26260,명륜동,695.0
502020000,메가마트동래점,129.080661221556,35.203238166817,POINT (389483.00270632276 291626.49638441013),107.0,26260107,26260,명륜동,695.0
502030000,동래역.내성교차로,129.078438240069,35.204326203136,POINT (389278.0027068865 291742.9963831273),108.0,26260108,26260,온천동,37.0
180710101,동부변전소,129.094610353874,35.147679397936,POINT (390883.42358565255 285487.8980099056),110.0,26290106,26290,대연동,1334.0
180720201,성모병원.대남초등학교입구,129.095258027901,35.147608107167,POINT (390942.62217192515 285481.2301082607),110.0,26290106,26290,대연동,1334.0
180790101,낙농마을,129.098047487672,35.145071784705,POINT (391202.80217235046 285205.13649291114),110.0,26290106,26290,대연동,1334.0
199490101,대남교차로,129.104206966946,35.140627941227,POINT (391774.6532186774 284723.8661653121),110.0,26290106,26290,대연동,1334.0
199480301,경성대.부경대역,129.102307385029,35.138561242531,POINT (391606.3469638977 284490.86743080535),110.0,26290106,26290,대연동,1334.0
180870101,경성대.부경대역,129.102486362042,35.138379708384,POINT (391623.0872438052 284471.06756284484),110.0,26290106,26290,대연동,1334.0
181570301,부산성모병원,129.111128329072,35.11202105125,POINT (392472.88522373664 281562.7654840278),111.0,26290107,26290,용호동,1010.0
180390302,경성대학교입구,129.100704392861,35.136423361661,POINT (391465.2347966229 284250.54400420404),110.0,26290106,26290,대연동,1334.0
180750201,경성대학교입구,129.100369052191,35.136376810766,POINT (391434.77509899053 284244.7330472005),110.0,26290106,26290,대연동,1334.0
180390301,부경대대연캠퍼스,129.101280387697,35.132876888135,POINT (391526.05087267375 283858.1059591913),110.0,26290106,26290,대연동,1334.0
180750202,부경대대연캠퍼스,129.101058627465,35.132345148967,POINT (391507.0806970309 283798.67288265884),110.0,26290106,26290,대연동,1334.0
180750301,경성대학교,129.097944022713,35.136544138545,POINT (391213.32456386846 284258.63787164306),110.0,26290106,26290,대연동,1334.0
180700102,경성대학교,129.09738700637,35.13600957246,POINT (391163.7988985003 284198.2475742949),110.0,26290106,26290,대연동,1334.0
180700101,대연역,129.094868447501,35.135325451665,POINT (390935.81121814507 284117.4957462655),110.0,26290106,26290,대연동,1334.0
180750302,대연역,129.095163193028,35.135625899385,POINT (390961.97777681623 284151.4015821337),110.0,26290106,26290,대연동,1334.0
180710401,경동메르빌,129.092887388393,35.149578774928,POINT (390721.95039466093 285695.3638115776),110.0,26290106,26290,대연동,1334.0
180700201,대연사거리(대연역),129.09340692071,35.135320515145,POINT (390802.5923806216 284114.1442362078),110.0,26290106,26290,대연동,1334.0
180680101,대연초등학교,129.091824820881,35.136184208822,POINT (390656.3561075563 284206.95399049233),110.0,26290106,26290,대연동,1334.0
180740102,대연초등학교,129.091464296097,35.136521768742,POINT (390622.70433718537 284243.72162393585),110.0,26290106,26290,대연동,1334.0
180740101,대연교회,129.090768226913,35.138047198043,POINT (390555.6961357938 284411.6624212377),110.0,26290106,26290,대연동,1334.0
180740301,대연교회,129.090197523743,35.138179703823,POINT (390503.3646862393 284425.27342324716),110.0,26290106,26290,대연동,1334.0
180210102,세연고등학교,129.086698932201,35.137998947968,POINT (390184.8710539836 284398.5217937658),110.0,26290106,26290,대연동,1334.0
180250301,세연고등학교,129.086095409184,35.138170832981,POINT (390129.4569148319 284416.44203324436),110.0,26290106,26290,대연동,1334.0
180210101,연포초등학교,129.083107757798,35.138156812113,POINT (389857.150189703 284409.1807480652),110.0,26290106,26290,대연동,1334.0
181640301,연포초등학교,129.081488126508,35.138553019609,POINT (389708.5930751643 284450.057579151),110.0,26290106,26290,대연동,1334.0
179900101,대연SK뷰아파트,129.078727880212,35.141372903273,POINT (389450.44700166944 284757.71458782005),113.0,26290109,26290,문현동,1332.0
180060201,대연SK뷰아파트,129.078955868146,35.141462863868,POINT (389471.0198106282 284768.1315299755),113.0,26290109,26290,문현동,1332.0
179890101,현대주유소,129.076011583458,35.143311905563,POINT (389198.36357752484 284967.7123023607),113.0,26290109,26290,문현동,1332.0
179880301,문현현대아파트,129.076763294204,35.144317402602,POINT (389264.5522667592 285080.7202408975),113.0,26290109,26290,문현동,1332.0
179920201,문현초등학교,129.072377283609,35.145704963251,POINT (388861.56920785306 285226.358850493),113.0,26290109,26290,문현동,1332.0
164240301,문전교차로,129.06595902832,35.148345177506,POINT (388270.48502910347 285507.17058723315),113.0,26290109,26290,문현동,1332.0
179650201,성동초등학교입구,129.066516555751,35.143109549516,POINT (388333.3679304613 284927.23998016235),113.0,26290109,26290,문현동,1332.0
179680201,성동초등학교입구,129.067076653317,35.142633254126,POINT (388385.51840008993 284875.44706838886),113.0,26290109,26290,문현동,1332.0
179910301,한양아파트,129.071032441401,35.143435225485,POINT (388744.23480616906 284971.93834516127),113.0,26290109,26290,문현동,1332.0
179890102,문현삼거리,129.073051163716,35.141673658459,POINT (388932.31194620964 284780.2930503557),113.0,26290109,26290,문현동,1332.0
179860101,문현3동행정복지센터,129.071240596308,35.138853057663,POINT (388773.7926710842 284463.8601132874),113.0,26290109,26290,문현동,1332.0
179790201,문현3동행정복지센터,129.070975240983,35.138988259236,POINT (388749.2922269885 284478.3596721305),113.0,26290109,26290,문현동,1332.0
179670301,삼성아파트.문현역,129.067475376135,35.139590467454,POINT (388428.8778714801 284538.5510588814),113.0,26290109,26290,문현동,1332.0
179680301,문현역,129.067461214825,35.138060274481,POINT (388431.115101491 284368.7222469422),113.0,26290109,26290,문현동,1332.0
179650102,문전교차로,129.066944078795,35.147514857895,POINT (388362.1801150073 285416.89677692734),113.0,26290109,26290,문현동,1332.0
179660301,문현교차로,129.066841328034,35.134788952688,POINT (388382.1492500898 284004.53752137505),113.0,26290109,26290,문현동,1332.0
179740101,문현교차로,129.067501730007,35.134793639587,POINT (388442.33964024705 284006.3081508254),113.0,26290109,26290,문현동,1332.0
179860402,문현교차로,129.070129356761,35.137137479454,POINT (388676.45934259647 284271.37833492225),113.0,26290109,26290,문현동,1332.0
179860401,문현교차로,129.070398558621,35.137132884556,POINT (388701.0092759798 284271.37898801785),113.0,26290109,26290,문현동,1332.0
179810301,문현교차로,129.071457810239,35.137088489499,POINT (388797.6688304035 284268.46207276924),113.0,26290109,26290,문현동,1332.0
179860201,문현교차로,129.071520965971,35.136622159788,POINT (388804.50310021715 284216.8343532841),113.0,26290109,26290,문현동,1332.0
179810201,문현교차로,129.0719418505,35.13653845408,POINT (388843.06284514524 284208.34448221594),113.0,26290109,26290,문현동,1332.0
179810202,지게골역,129.075645317326,35.134778024738,POINT (389184.7329334433 284020.0289618571),113.0,26290109,26290,문현동,1332.0
179850301,지게골역,129.075652850978,35.13507527787,POINT (389184.7316791239 284053.02882121823),113.0,26290109,26290,문현동,1332.0
505430000,대연고개,129.080331262695,35.13426532376,POINT (389613.0866702732 283972.05537727743),110.0,26290106,26290,대연동,1334.0
180220101,못골시장,129.087582916468,35.134776800126,POINT (390272.95189787034 284042.6562144348),110.0,26290106,26290,대연동,1334.0
180950101,못골시장,129.088756183576,35.134836377087,POINT (390379.76679855626 284051.51165200165),110.0,26290106,26290,대연동,1334.0
180640202,못골시장,129.088475792349,35.135064239808,POINT (390353.6760104637 284076.2606900596),110.0,26290106,26290,대연동,1334.0
180640201,못골시장,129.088734416851,35.135073083764,POINT (390377.23123969266 284077.7369044111),110.0,26290106,26290,대연동,1334.0
180350201,대연역.부산은행,129.091796235456,35.134639110997,POINT (390657.3544593223 284035.4424515799),110.0,26290106,26290,대연동,1334.0
180340501,대연역.부산은행,129.092073110735,35.133913684493,POINT (390684.28647056426 283955.47374684975),110.0,26290106,26290,대연동,1334.0
180340401,유엔교차로(산성교회),129.091543562821,35.130279022249,POINT (390644.48950157815 283551.1272377206),110.0,26290106,26290,대연동,1334.0
179650101,국제금융센터.부산은행역,129.067046943503,35.145480528217,POINT (388376.24602784676 285191.34646666836),113.0,26290109,26290,문현동,1332.0
180230301,부산공고,129.088460704919,35.12998795208,POINT (390364.12194502295 283512.92582846945),110.0,26290106,26290,대연동,1334.0
180230302,대연푸르지오클라센트·동림리라,129.085461057456,35.128710288901,POINT (390093.63241199846 283365.4119034432),110.0,26290106,26290,대연동,1334.0
180230303,성지고등학교,129.081204742497,35.127272504458,POINT (389708.93944081117 283197.74182918615),114.0,26290110,26290,우암동,1333.0
181570201,백운포고개,129.111921987591,35.108520716496,POINT (392553.49317989824 281175.8739635372),111.0,26290107,26290,용호동,1010.0
180910101,백운포고개,129.112198524645,35.108617212271,POINT (392578.4830787493 281187.1167946363),111.0,26290107,26290,용호동,1010.0
212620301,우암뉴서울아파트,129.079135129592,35.125164709424,POINT (389525.1446791173 282959.90118817985),114.0,26290110,26290,우암동,1333.0
180020201,우암초등학교,129.076445295394,35.124711351746,POINT (389280.9636667714 282904.4740911385),114.0,26290110,26290,우암동,1333.0
179960202,우암초등학교,129.076272385815,35.124431772434,POINT (389265.84665792977 282873.1209869316),114.0,26290110,26290,우암동,1333.0
179960301,남부중앙새마을금고,129.070337485983,35.125346085676,POINT (388722.65099058225 282963.3098485846),114.0,26290110,26290,우암동,1333.0
181680101,백운포,129.112873462979,35.104524982052,POINT (392649.66469620826 280734.31477554614),111.0,26290107,26290,용호동,1010.0
179960302,7부두,129.067844184086,35.126902648498,POINT (388491.7507639356 283131.3126007119),114.0,26290110,26290,우암동,1333.0
179700201,7부두,129.06773845196,35.126300534985,POINT (388483.4994800234 283064.29730982124),114.0,26290110,26290,우암동,1333.0
179960201,남부중앙새마을금고,129.071731831665,35.125018094843,POINT (388850.52967031824 282929.55845539016),114.0,26290110,26290,우암동,1333.0
212600201,우암자유아파트,129.079948109822,35.123390877821,POINT (389603.3766602192 282764.6115573797),114.0,26290110,26290,우암동,1333.0
180160301,우암자유아파트,129.080151091189,35.123680722231,POINT (389621.2106254088 282797.16164850467),114.0,26290110,26290,우암동,1333.0
180030101,감만창의문화촌,129.080891537194,35.119415431882,POINT (389698.61181851086 282325.26298480644),115.0,26290111,26290,감만동,1009.0
180030201,감만창의문화촌,129.080277473775,35.11848790855,POINT (389644.774815888 282221.1677490845),115.0,26290111,26290,감만동,1009.0
180030202,감만시장,129.08090505258,35.116730264632,POINT (389706.0722144366 282027.3219430823),115.0,26290111,26290,감만동,1009.0
181360301,감만시장,129.081171328177,35.11703388928,POINT (389729.64660316275 282061.5219546397),115.0,26290111,26290,감만동,1009.0
181350301,감만동,129.081544287298,35.11557717781,POINT (389767.0321246356 281900.58499934763),115.0,26290111,26290,감만동,1009.0
180160102,동천초등학교,129.083536138363,35.122314382123,POINT (389933.0026702602 282651.99642485497),115.0,26290111,26290,감만동,1009.0
180160101,동천초등학교,129.083830712296,35.122402611674,POINT (389959.65480594896 282662.3492440884),115.0,26290111,26290,감만동,1009.0
180170301,동천초등학교,129.083652418116,35.122631607482,POINT (389942.8673618576 282687.42013627425),115.0,26290111,26290,감만동,1009.0
180170101,남광시장,129.08687292449,35.123370910957,POINT (390234.7685494134 282775.60994144017),115.0,26290111,26290,감만동,1009.0
180180302,남광시장,129.087344062605,35.123900839936,POINT (390276.4898172852 282835.31569599884),115.0,26290111,26290,감만동,1009.0
180170102,석포초등학교,129.090267538824,35.126788383104,POINT (390536.2971325301 283161.3338023614),110.0,26290106,26290,대연동,1334.0
180180301,석포초등학교,129.090086346402,35.127039287303,POINT (390519.19355793763 283188.8292575242),110.0,26290106,26290,대연동,1334.0
180180101,시립박물관,129.091713991034,35.128807738469,POINT (390663.45771261095 283388.1881560988),110.0,26290106,26290,대연동,1334.0
180560301,시립박물관,129.091369173206,35.128893172793,POINT (390631.822986634 283397.00803712517),110.0,26290106,26290,대연동,1334.0
180540101,유엔공원.부산문화회관,129.095324003109,35.126817066565,POINT (390997.21709792165 283174.2095347005),110.0,26290106,26290,대연동,1334.0
180510401,유엔공원.부산문화회관,129.095738099294,35.126232586731,POINT (391036.3350035302 283110.14569605),110.0,26290106,26290,대연동,1334.0
180480401,한신문화타운,129.097191408877,35.123472325018,POINT (391175.2846841883 282806.63519174966),112.0,26290108,26290,용당동,370.0
180490201,한신문화타운,129.097025740448,35.123344623189,POINT (391160.4789583421 282792.1461414221),112.0,26290108,26290,용당동,370.0
180480301,동명대학교후문,129.098013665006,35.120581270385,POINT (391257.01266809873 282487.3999228653),112.0,26290108,26290,용당동,370.0
180900101,동명대학교후문,129.098113667894,35.120201001975,POINT (391267.0197897421 282445.3944100019),112.0,26290108,26290,용당동,370.0
180900202,부경대용당캠퍼스,129.095761818718,35.117963068755,POINT (391057.8172947925 282192.5384595688),112.0,26290108,26290,용당동,370.0
180150102,부경대용당캠퍼스,129.096466305481,35.118279278256,POINT (391121.3118979711 282228.9800461908),112.0,26290108,26290,용당동,370.0
180890202,동명대학교정문,129.099067363528,35.122752882221,POINT (391348.00208694034 282730.40497731714),112.0,26290108,26290,용당동,370.0
180480101,동명대학교정문,129.099397934425,35.122598472491,POINT (391378.502430661 282713.9060003652),112.0,26290108,26290,용당동,370.0
180890201,한국산업인력공단남부지사,129.10151713247,35.127141496307,POINT (391561.0717387998 283222.11457923445),110.0,26290106,26290,대연동,1334.0
180480102,한국산업인력공단남부지사,129.101927795012,35.127116367258,POINT (391598.56975873123 283220.11661894404),110.0,26290106,26290,대연동,1334.0
180890101,대천중학교,129.103163705573,35.127961197069,POINT (391709.26385242364 283316.2461993145),110.0,26290106,26290,대연동,1334.0
180320301,대천중학교,129.102708460219,35.128084919319,POINT (391667.4705664939 283329.09854491707),110.0,26290106,26290,대연동,1334.0
180380101,대연자이아파트,129.103779138647,35.130405452971,POINT (391759.63755613734 283588.66717495484),110.0,26290106,26290,대연동,1334.0
180360301,도로교통공단,129.103184037214,35.130938439267,POINT (391704.1358325725 283646.6651843511),110.0,26290106,26290,대연동,1334.0
180520401,남부운전면허시험장,129.107703642357,35.128120334079,POINT (392122.78135312727 283342.6607921868),111.0,26290107,26290,용호동,1010.0
180570101,남부운전면허시험장,129.107314846753,35.12803256574,POINT (392087.5423720558 283332.1707275553),111.0,26290107,26290,용호동,1010.0
180520201,용문중학교,129.110147816054,35.126030725061,POINT (392350.52461779804 283115.5014366953),111.0,26290107,26290,용호동,1010.0
179600401,용문중학교,129.110364216635,35.126269698751,POINT (392369.6913920761 283142.43827671197),111.0,26290107,26290,용호동,1010.0
179600301,이기대입구,129.112363433879,35.123998772797,POINT (392557.30560948234 282894.3032367259),111.0,26290107,26290,용호동,1010.0
180800102,이기대입구,129.112573056695,35.123271168128,POINT (392578.1308065172 282813.9676048079),111.0,26290107,26290,용호동,1010.0
180800101,용호사거리,129.11236620382,35.121226273612,POINT (392564.08692822035 282586.64846773114),111.0,26290107,26290,용호동,1010.0
181570304,용호사거리,129.112003915454,35.1189363142,POINT (392536.4466990379 282331.8343077358),111.0,26290107,26290,용호동,1010.0
180800302,용호사거리,129.111758842008,35.119090936,POINT (392513.73766763735 282348.51842195145),111.0,26290107,26290,용호동,1010.0
180800301,용호2동주민센터,129.110897290076,35.115825065273,POINT (392442.86835521983 281984.4439679539),111.0,26290107,26290,용호동,1010.0
181570303,용호2동주민센터,129.11116402339,35.115748314848,POINT (392467.36981949466 281976.4427910655),111.0,26290107,26290,용호동,1010.0
181570302,용호2동주민센터,129.111158853701,35.115122103997,POINT (392468.3719600261 281906.9431945307),111.0,26290107,26290,용호동,1010.0
180800303,부산성모병원,129.11086146382,35.112305068375,POINT (392447.8830351153 281593.76647109404),111.0,26290107,26290,용호동,1010.0
179620101,문현동,129.065603488432,35.142695266659,POINT (388251.0970919292 284879.5397255114),113.0,26290109,26290,문현동,1332.0
180810301,남부경찰서,129.090650032154,35.151645976222,POINT (390513.2112536573 285920.4699858792),110.0,26290106,26290,대연동,1334.0
180810302,청구아파트,129.088919021698,35.153894818951,POINT (390350.20617478865 286166.70609496895),110.0,26290106,26290,대연동,1334.0
180930201,삼익아파트,129.088555726961,35.152902109538,POINT (390319.4094587546 286055.8513999328),110.0,26290106,26290,대연동,1334.0
180930202,신원아파트,129.088658158352,35.152329789188,POINT (390330.0784839941 285992.53793550935),110.0,26290106,26290,대연동,1334.0
181210101,대우아파트,129.089115202396,35.150998005284,POINT (390374.8369484388 285845.6267347337),110.0,26290106,26290,대연동,1334.0
180830201,장백아파트,129.090809919493,35.149423281617,POINT (390532.9675977468 285674.1273114777),110.0,26290106,26290,대연동,1334.0
180850201,더비치푸르지오써밋,129.108101052547,35.137677202311,POINT (392136.5467988588 284403.9401932024),110.0,26290106,26290,대연동,1334.0
180050101,남구청.못골역,129.083992883847,35.134582108163,POINT (389946.1413003199 284014.19225341006),110.0,26290106,26290,대연동,1334.0
180220301,남구청.못골역,129.084110892828,35.134836423697,POINT (389956.30784982245 284042.6384350677),110.0,26290106,26290,대연동,1334.0
164240302,국제금융센터.부산은행역,129.066469624164,35.145276048805,POINT (388324.09671764873 285167.5627025018),113.0,26290109,26290,문현동,1332.0
180750101,경성대.부경대역,129.100634269538,35.137512679558,POINT (391456.29073553556 284371.288993587),110.0,26290106,26290,대연동,1334.0
181670201,백운포,129.112553923231,35.104535721038,POINT (392620.4995986769 280734.8882687978),111.0,26290107,26290,용호동,1010.0
180880201,LG메트로시티,129.108621893307,35.132517151915,POINT (392196.15783942014 283832.34246845375),,,,,
180490301,석포여중,129.096124949512,35.124784159561,POINT (391074.98836182547 282950.15904546244),112.0,26290108,26290,용당동,370.0
180450201,석포여중,129.095761558552,35.125167485982,POINT (391040.9623357967 282991.99845205445),110.0,26290106,26290,대연동,1334.0
213320101,오륙도초중학교,129.115468683051,35.103533750929,POINT (392888.66745395656 280629.3438172667),111.0,26290107,26290,용호동,1010.0
213310102,오륙도초중학교,129.115789142371,35.102925966841,POINT (392919.3243643347 280562.51987425063),111.0,26290107,26290,용호동,1010.0
213320102,오륙도SK뷰정문,129.117341767367,35.101253049303,POINT (393064.86264589825 280379.88822141086),111.0,26290107,26290,용호동,1010.0
213310101,오륙도SK뷰정문,129.117360869929,35.101541950534,POINT (393065.9231745193 280411.9841373827),111.0,26290107,26290,용호동,1010.0
213310201,오륙도스카이워크,129.121916362335,35.101273123743,POINT (393482.0039876184 280390.994668933),111.0,26290107,26290,용호동,1010.0
213330101,오륙도스카이워크,129.121769980825,35.10154850176,POINT (393468.0034308278 280421.2685215798),111.0,26290107,26290,용호동,1010.0
179790301,한양아파트,129.071310676716,35.14336038965,POINT (388769.76851719245 284964.1619163071),113.0,26290109,26290,문현동,1332.0
179910101,문현초등학교,129.072418154191,35.145457601017,POINT (388865.86620542494 285198.98717612383),113.0,26290109,26290,문현동,1332.0
179920101,문현현대아파트,129.076575024369,35.144185408557,POINT (389247.69757142186 285065.71493538877),113.0,26290109,26290,문현동,1332.0
181640101,연포초등학교,129.081359491414,35.138381850831,POINT (389697.26471580076 284430.81804197154),110.0,26290106,26290,대연동,1334.0
180210201,남구청후문,129.083611759599,35.135902261496,POINT (389908.33107091446 284159.95955431444),110.0,26290106,26290,대연동,1334.0
180190301,남구청후문,129.083907075353,35.135794859357,POINT (389935.5008999655 284148.60505951766),110.0,26290106,26290,대연동,1334.0
180550101,시립박물관.부산문화회관,129.093004840091,35.128933742284,POINT (390780.8446821505 283404.6445524065),110.0,26290106,26290,대연동,1334.0
180540301,시립박물관.부산문화회관,129.093062971975,35.129154136185,POINT (390785.629977183 283429.2127059587),110.0,26290106,26290,대연동,1334.0
214180101,신선대CNG충전소,129.095890201569,35.113708105011,POINT (391079.4627555973 281720.6200189374),112.0,26290108,26290,용당동,370.0
180900201,용당동,129.094878608097,35.115655519367,POINT (390982.676209351 281934.77942051477),112.0,26290108,26290,용당동,370.0
180150101,용당동,129.095220511646,35.115713623994,POINT (391013.71539324644 281941.88318728184),112.0,26290108,26290,용당동,370.0
180200301,남구청.남부교육지원청,129.085360811454,35.135773354475,POINT (390068.07004893816 284148.9948151043),110.0,26290106,26290,대연동,1334.0
214640201,백운포체육공원,129.111496277892,35.102048615689,POINT (392529.90116124693 280456.8531951006),111.0,26290107,26290,용호동,1010.0
214650101,백운포체육공원,129.111621826775,35.102402345706,POINT (392540.518437919 280496.3487213332),111.0,26290107,26290,용호동,1010.0
214640101,남구국민체육센터,129.107875874627,35.103446811685,POINT (392196.45171929314 280605.01444769045),111.0,26290107,26290,용호동,1010.0
181360201,감만동,129.08150057746,35.115744536063,POINT (389762.6583880039 281919.0730295031),115.0,26290111,26290,감만동,1009.0
180370301,남부면허시험장,129.105939810518,35.1302390185,POINT (391957.00396125746 283574.3641016862),110.0,26290106,26290,대연동,1334.0
180900203,신선대부두입구,129.095492854346,35.113805024059,POINT (391043.0052869753 281730.61232056795),112.0,26290108,26290,용당동,370.0
180150301,현대오일뱅크,129.087918860397,35.110533914445,POINT (390360.0026216557 281353.11589229875),115.0,26290111,26290,감만동,1009.0
181370201,현대오일뱅크,129.088022501798,35.110297826256,POINT (390370.0026216018 281327.1158923397),115.0,26290111,26290,감만동,1009.0
180140401,현대아파트,129.082881974764,35.111269436376,POINT (389899.0026220003 281425.1158913086),115.0,26290111,26290,감만동,1009.0
181350201,현대아파트,129.082423866494,35.111367426401,POINT (389857.00262202416 281435.11589123117),115.0,26290111,26290,감만동,1009.0
181350401,동항초등학교,129.081743832608,35.11459626567,POINT (389787.5026227737 281792.11589026154),115.0,26290111,26290,감만동,1009.0
215200201,동항초등학교,129.081452412905,35.114565225513,POINT (389761.00262271985 281788.11589027155),115.0,26290111,26290,감만동,1009.0
180010101,우암뉴서울아파트,129.079463012459,35.125118538064,POINT (389555.144598671 282955.4021055237),114.0,26290110,26290,우암동,1333.0
212620101,성지고등학교,129.081320570137,35.12707135982,POINT (389719.9658534163 283175.64204989694),114.0,26290110,26290,우암동,1333.0
212620102,대연푸르지오클라센트·동림리라,129.085194419752,35.128363463314,POINT (390070.13055414305 283326.4160706051),114.0,26290110,26290,우암동,1333.0
212620103,부산공고,129.088548502655,35.129774669308,POINT (390372.6226199152 283489.42621476675),110.0,26290106,26290,대연동,1334.0
180900103,동명대학교후문,129.097658684995,35.119680351955,POINT (391226.7540018383 282386.7446434322),112.0,26290108,26290,용당동,370.0
179900202,현대주유소,129.076018308132,35.143517127984,POINT (389198.5013405235 284990.4982084278),113.0,26290109,26290,문현동,1332.0
179900201,문현삼거리,129.072749778845,35.141604066176,POINT (388905.00134017575 284771.9982083456),113.0,26290109,26290,문현동,1332.0
502510000,유엔조각공원,129.098601127954,35.130015768379,POINT (391288.501336875 283535.4584414754),110.0,26290106,26290,대연동,1334.0
502500000,유엔조각공원,129.097838709519,35.130227228245,POINT (391218.50133690005 283557.4584413106),110.0,26290106,26290,대연동,1334.0
503810000,남구실내빙상장,129.108862446335,35.102668021146,POINT (392288.25133046263 280520.4982238163),111.0,26290107,26290,용호동,1010.0
503820000,남구실내빙상장,129.108711461423,35.10255349771,POINT (392274.75133049296 280507.4982238746),111.0,26290107,26290,용호동,1010.0
504900000,대연파크푸르지오,129.089071080824,35.125593627909,POINT (390430.00133610447 283026.4641229612),110.0,26290106,26290,대연동,1334.0
504890000,대연파크푸르지오,129.089330644821,35.125449471973,POINT (390454.0013360864 283010.96412311454),110.0,26290106,26290,대연동,1334.0
179850101,대연고개,129.080307465969,35.133977376974,POINT (389611.5853328734 283940.0571707894),110.0,26290106,26290,대연동,1334.0
508400000,감만현대아파트사거리,129.083710531375,35.110645829351,POINT (389976.0026650375 281357.49643060204),115.0,26290111,26290,감만동,1009.0
